"stand.id" "region" "number.trees"
"5119" 1792 "m" 56
"5120" 2231 "l" 44
"5121" 1909 "w" 57
"5122" 2538 "u" 55
"5123" 9106 "o" 46
"5124" 3034 "p" 52
"5125" 6288 "q" 59
"5126" 2784 "q" 58
"5127" 3716 "w" 55
"5128" 4983 "l" 47
"5129" 3773 "q" 60
"5130" 7237 "u" 51
"5131" 2932 "v" 51
"5132" 8969 "v" 51
"5133" 1257 "n" 58
"5134" 5651 "h" 41
"5135" 1939 "q" 59
"5136" 4751 "u" 53
"5137" 2042 "p" 52
"5138" 2570 "m" 56
"5139" 3777 "c" 57
"5140" 1672 "v" 52
"5141" 308 "s" 48
"5142" 5315 "e" 52
"5143" 4693 "n" 58
"5144" 8992 "g" 53
"5145" 7479 "k" 51
"5146" 6079 "i" 58
"5147" 3102 "o" 46
"5148" 2055 "o" 47
"5149" 8520 "h" 41
"5150" 5780 "b" 46
"5151" 8887 "d" 46
"5152" 7762 "j" 50
"5153" 2071 "d" 47
"5154" 8422 "v" 50
"5155" 7614 "q" 58
"5156" 1008 "r" 53
"5157" 6307 "v" 53
"5158" 3495 "q" 59
"5159" 5302 "m" 55
"5160" 8602 "t" 47
"5161" 4451 "u" 54
"5162" 4497 "j" 47
"5163" 6616 "r" 52
"5164" 6633 "u" 54
"5165" 3003 "i" 58
"5166" 5183 "j" 47
"5167" 1457 "n" 61
"5168" 6916 "r" 49
"5169" 2896 "a" 54
"5170" 61 "a" 52
"5171" 4076 "a" 52
"5172" 8339 "h" 42
"5173" 8968 "u" 52
"5174" 4206 "w" 56
"5175" 5114 "a" 52
"5176" 8115 "u" 51
"5177" 8765 "o" 45
"5178" 1585 "m" 55
"5179" 9312 "d" 46
"5180" 2906 "c" 56
"5181" 4330 "x" 49
"5182" 6258 "b" 45
"5183" 5903 "l" 47
"5184" 808 "l" 46
"5185" 940 "a" 52
"5186" 4990 "m" 58
"5187" 2532 "t" 48
"5188" 1978 "v" 52
"5189" 8899 "g" 51
"5190" 310 "n" 56
"5191" 1790 "x" 48
"5192" 437 "f" 41
"5193" 5630 "w" 57
"5194" 7682 "o" 45
"5195" 242 "w" 58
"5196" 8474 "t" 46
"5197" 5532 "n" 57
"5198" 4179 "d" 46
"5199" 2431 "w" 56
"5200" 2379 "s" 49
"5201" 2583 "q" 58
"5202" 7519 "l" 46
"5203" 5831 "w" 56
"5204" 9459 "u" 51
"5205" 5305 "m" 56
"5206" 9934 "i" 58
"5207" 4163 "n" 59
"5208" 2460 "x" 48
"5209" 5380 "i" 61
"5210" 7157 "m" 57
"5211" 94 "i" 60
"5212" 5765 "q" 57
"5213" 6309 "c" 56
"5214" 2712 "n" 58
"5215" 8394 "d" 46
"5216" 9235 "x" 48
"5217" 8607 "m" 54
"5218" 9250 "b" 45
"5219" 6574 "o" 45
"5220" 5609 "w" 58
"5221" 3486 "i" 61
"5222" 2362 "e" 52
"5223" 9630 "u" 53
"5224" 1545 "i" 59
"5225" 3064 "v" 51
"5226" 3999 "g" 54
"5227" 8993 "v" 52
"5228" 3599 "n" 59
"5229" 8858 "m" 56
"5230" 637 "f" 42
"5231" 3659 "q" 58
"5232" 9929 "x" 50
"5233" 7213 "a" 51
"5234" 3730 "m" 57
"5235" 6815 "u" 54
"5236" 556 "k" 53
"5237" 1801 "k" 53
"5238" 1917 "j" 50
"5239" 3823 "q" 61
"5240" 4528 "b" 45
"5241" 4035 "g" 55
"5242" 7505 "p" 52
"5243" 2970 "o" 45
"5244" 5636 "v" 51
"5245" 5257 "r" 53
"5246" 4568 "d" 46
"5247" 8449 "i" 60
"5248" 2617 "u" 53
"5249" 1703 "c" 56
"5250" 5485 "f" 42
"5251" 6987 "d" 46
"5252" 7708 "u" 54
"5253" 9369 "n" 55
"5254" 2392 "w" 56
"5255" 5011 "j" 49
"5256" 5370 "g" 53
"5257" 8574 "q" 58
"5258" 1409 "s" 49
"5259" 6722 "g" 53
"5260" 6458 "v" 52
"5261" 8943 "i" 59
"5262" 2282 "r" 51
"5263" 528 "q" 58
"5264" 1359 "c" 56
"5265" 6339 "v" 51
"5266" 5371 "a" 52
"5267" 5661 "a" 52
"5268" 1225 "p" 51
"5269" 8501 "d" 48
"5270" 6388 "i" 59
"5271" 7817 "h" 40
"5272" 869 "m" 57
"5273" 7718 "e" 53
"5274" 9058 "i" 59
"5275" 8764 "s" 50
"5276" 1657 "e" 52
"5277" 2037 "g" 54
"5278" 1306 "i" 60
"5279" 882 "l" 46
"5280" 2126 "i" 59
"5281" 2829 "s" 45
"5282" 1485 "v" 51
"5283" 2111 "w" 57
"5284" 4494 "o" 46
"5285" 8253 "q" 59
"5286" 8100 "v" 50
"5287" 3043 "p" 52
"5288" 5106 "a" 53
"5289" 6736 "p" 52
"5290" 2915 "j" 49
"5291" 7068 "s" 48
"5292" 8853 "p" 52
"5293" 2528 "u" 52
"5294" 4094 "q" 59
"5295" 7276 "b" 47
"5296" 1780 "u" 55
"5297" 3762 "d" 46
"5298" 3740 "g" 53
"5299" 4071 "x" 49
"5300" 4137 "w" 56
"5301" 7702 "p" 53
"5302" 5670 "o" 45
"5303" 2421 "h" 43
"5304" 2281 "j" 50
"5305" 4753 "w" 57
"5306" 6026 "p" 50
"5307" 2151 "a" 53
"5308" 4183 "l" 48
"5309" 695 "p" 52
"5310" 9915 "u" 53
"5311" 8518 "e" 51
"5312" 7558 "p" 52
"5313" 8278 "u" 52
"5314" 9746 "v" 52
"5315" 8848 "q" 58
"5316" 3806 "q" 57
"5317" 6105 "d" 47
"5318" 8180 "v" 52
"5319" 8470 "o" 44
"5320" 240 "a" 52
"5321" 7833 "r" 52
"5322" 2153 "r" 52
"5323" 3534 "d" 47
"5324" 5078 "m" 56
"5325" 7617 "v" 52
"5326" 8031 "s" 49
"5327" 6158 "h" 43
"5328" 7729 "k" 51
"5329" 9956 "g" 53
"5330" 2842 "w" 57
"5331" 2301 "t" 47
"5332" 7395 "l" 48
"5333" 2125 "t" 46
"5334" 2127 "g" 54
"5335" 1752 "h" 43
"5336" 2121 "i" 59
"5337" 2052 "j" 48
"5338" 9647 "v" 53
"5339" 3179 "g" 53
"5340" 2006 "o" 45
"5341" 6050 "q" 57
"5342" 1403 "s" 49
"5343" 3026 "q" 60
"5344" 1922 "u" 51
"5345" 423 "q" 58
"5346" 1351 "h" 42
"5347" 6352 "v" 52
"5348" 1538 "m" 56
"5349" 8812 "p" 51
"5350" 8015 "r" 53
"5351" 1296 "p" 53
"5352" 4489 "q" 59
"5353" 4979 "x" 49
"5354" 3370 "o" 46
"5355" 3681 "m" 56
"5356" 5471 "a" 52
"5357" 1484 "j" 49
"5358" 4444 "i" 61
"5359" 7785 "k" 53
"5360" 864 "o" 44
"5361" 1772 "h" 41
"5362" 3326 "d" 47
"5363" 8196 "d" 47
"5364" 722 "e" 54
"5365" 7544 "g" 55
"5366" 7350 "i" 59
"5367" 4766 "a" 52
"5368" 7096 "u" 53
"5369" 2938 "h" 41
"5370" 1333 "x" 48
"5371" 1887 "f" 44
"5372" 6490 "g" 54
"5373" 6231 "i" 60
"5374" 7283 "r" 52
"5375" 3935 "l" 47
"5376" 7080 "i" 59
"5377" 5738 "v" 51
"5378" 1075 "w" 55
"5379" 9146 "k" 51
"5380" 2240 "g" 53
"5381" 5785 "f" 44
"5382" 3877 "o" 45
"5383" 5762 "g" 54
"5384" 144 "t" 48
"5385" 5547 "d" 47
"5386" 8750 "a" 51
"5387" 8370 "k" 52
"5388" 9004 "s" 48
"5389" 5993 "c" 55
"5390" 9296 "d" 46
"5391" 9342 "j" 50
"5392" 5683 "c" 56
"5393" 5493 "q" 59
"5394" 727 "n" 58
"5395" 5893 "u" 52
"5396" 9502 "u" 53
"5397" 8920 "o" 44
"5398" 4271 "i" 59
"5399" 5422 "s" 49
"5400" 8719 "k" 53
"5401" 9589 "w" 58
"5402" 9782 "w" 56
"5403" 3076 "u" 53
"5404" 4477 "h" 43
"5405" 2947 "g" 52
"5406" 3153 "u" 51
"5407" 3581 "m" 56
"5408" 8002 "i" 60
"5409" 9978 "v" 50
"5410" 6689 "p" 53
"5411" 6268 "g" 54
"5412" 1633 "j" 49
"5413" 4776 "h" 42
"5414" 3561 "s" 48
"5415" 852 "e" 52
"5416" 9111 "e" 52
"5417" 1159 "h" 43
"5418" 5789 "s" 48
"5419" 5998 "l" 47
"5420" 819 "j" 48
"5421" 3108 "i" 59
"5422" 2094 "s" 48
"5423" 8463 "m" 56
"5424" 524 "l" 45
"5425" 7867 "q" 59
"5426" 6466 "e" 52
"5427" 1275 "d" 46
"5428" 8460 "o" 46
"5429" 9538 "h" 41
"5430" 3434 "d" 47
"5431" 1850 "u" 52
"5432" 2497 "r" 51
"5433" 6953 "p" 53
"5434" 7071 "e" 54
"5435" 3158 "u" 51
"5436" 6582 "u" 53
"5437" 7471 "d" 47
"5438" 449 "i" 59
"5439" 7337 "q" 58
"5440" 6302 "e" 52
"5441" 1250 "v" 50
"5442" 2699 "f" 45
"5443" 3464 "s" 47
"5444" 3673 "d" 47
"5445" 404 "x" 50
"5446" 7631 "f" 44
"5447" 7966 "d" 46
"5448" 5919 "g" 54
"5449" 5105 "j" 50
"5450" 2641 "t" 46
"5451" 6965 "t" 47
"5452" 13 "g" 52
"5453" 9771 "a" 52
"5454" 1989 "v" 52
"5455" 5583 "t" 45
"5456" 9567 "a" 53
"5457" 6677 "f" 42
"5458" 5901 "h" 43
"5459" 9912 "q" 59
"5460" 572 "w" 56
"5461" 3281 "k" 50
"5462" 7542 "u" 53
"5463" 4233 "m" 58
"5464" 2310 "p" 51
"5465" 2241 "f" 44
"5466" 5374 "w" 56
"5467" 6629 "o" 46
"5468" 1826 "g" 55
"5469" 4823 "o" 43
"5470" 6551 "a" 54
"5471" 4236 "m" 56
"5472" 760 "n" 58
"5473" 6879 "g" 53
"5474" 7175 "d" 47
"5475" 2561 "u" 52
"5476" 5477 "d" 45
"5477" 5860 "s" 47
"5478" 1980 "i" 59
"5479" 2871 "o" 45
"5480" 1239 "d" 49
"5481" 5606 "h" 44
"5482" 1966 "q" 58
"5483" 8159 "a" 51
"5484" 6575 "s" 48
"5485" 8937 "w" 57
"5486" 9950 "f" 44
"5487" 2059 "s" 46
"5488" 5355 "p" 53
"5489" 9539 "l" 46
"5490" 2192 "p" 54
"5491" 7658 "q" 59
"5492" 1559 "b" 47
"5493" 5968 "e" 52
"5494" 7685 "m" 56
"5495" 31 "w" 57
"5496" 9940 "i" 59
"5497" 8389 "s" 47
"5498" 6096 "u" 53
"5499" 4105 "h" 41
"5500" 8224 "e" 53
"5501" 4002 "w" 57
"5502" 281 "q" 59
"5503" 8236 "h" 41
"5504" 3157 "w" 59
"5505" 8552 "s" 48
"5506" 1611 "j" 48
"5507" 272 "w" 58
"5508" 3381 "u" 52
"5509" 9083 "d" 47
"5510" 6123 "i" 56
"5511" 3236 "a" 51
"5512" 447 "h" 42
"5513" 6187 "e" 52
"5514" 8342 "j" 51
"5515" 5097 "m" 54
"5516" 520 "o" 47
"5517" 1168 "a" 52
"5518" 4067 "i" 58
"5519" 3501 "e" 51
"5520" 2895 "o" 46
"5521" 2332 "x" 48
"5522" 4252 "w" 57
"5523" 7626 "b" 45
"5524" 5841 "i" 59
"5525" 8796 "w" 59
"5526" 6647 "w" 57
"5527" 8023 "c" 57
"5528" 368 "o" 45
"5529" 5719 "o" 45
"5530" 4028 "p" 52
"5531" 2520 "i" 59
"5532" 1216 "j" 50
"5533" 3792 "h" 43
"5534" 731 "r" 51
"5535" 7203 "o" 46
"5536" 5904 "w" 57
"5537" 8266 "f" 45
"5538" 8663 "m" 57
"5539" 2451 "p" 53
"5540" 8415 "e" 51
"5541" 3772 "r" 51
"5542" 8483 "g" 55
"5543" 2300 "u" 56
"5544" 1454 "s" 47
"5545" 3586 "s" 48
"5546" 5232 "u" 52
"5547" 9921 "b" 47
"5548" 1619 "n" 59
"5549" 6883 "s" 47
"5550" 1968 "m" 54
"5551" 6749 "s" 48
"5552" 8149 "s" 48
"5553" 3335 "o" 46
"5554" 2637 "d" 47
"5555" 3161 "i" 59
"5556" 7284 "g" 53
"5557" 1543 "t" 47
"5558" 7951 "t" 47
"5559" 4972 "b" 46
"5560" 257 "p" 52
"5561" 6009 "k" 51
"5562" 2604 "h" 43
"5563" 3344 "n" 58
"5564" 6449 "s" 48
"5565" 3621 "v" 50
"5566" 3787 "v" 51
"5567" 3023 "h" 42
"5568" 5398 "r" 51
"5569" 7174 "n" 58
"5570" 2202 "d" 45
"5571" 3677 "m" 54
"5572" 2950 "h" 43
"5573" 8132 "d" 46
"5574" 6631 "p" 54
"5575" 5540 "r" 52
"5576" 5530 "j" 49
"5577" 6867 "i" 60
"5578" 3914 "j" 49
"5579" 9834 "a" 53
"5580" 9552 "p" 50
"5581" 6394 "f" 43
"5582" 7827 "b" 45
"5583" 2398 "g" 53
"5584" 1681 "h" 41
"5585" 6638 "u" 53
"5586" 4288 "h" 42
"5587" 4909 "v" 51
"5588" 7302 "e" 52
"5589" 1226 "o" 48
"5590" 2368 "g" 53
"5591" 6137 "b" 45
"5592" 4801 "d" 46
"5593" 7915 "p" 52
"5594" 5414 "v" 51
"5595" 4379 "j" 50
"5596" 3960 "s" 49
"5597" 8178 "w" 58
"5598" 3712 "a" 53
"5599" 5621 "f" 44
"5600" 41 "h" 40
"5601" 1721 "g" 53
"5602" 9487 "b" 46
"5603" 8783 "v" 53
"5604" 6991 "s" 47
"5605" 5929 "a" 50
"5606" 3408 "i" 59
"5607" 4936 "p" 51
"5608" 9367 "u" 55
"5609" 2838 "q" 57
"5610" 3339 "p" 54
"5611" 3986 "w" 58
"5612" 8400 "w" 57
"5613" 4690 "w" 58
"5614" 2643 "l" 45
"5615" 3803 "q" 58
"5616" 6008 "a" 51
"5617" 1092 "v" 51
"5618" 6218 "q" 60
"5619" 1180 "m" 55
"5620" 6686 "s" 47
"5621" 1776 "w" 58
"5622" 3345 "l" 46
"5623" 436 "b" 43
"5624" 9504 "e" 54
"5625" 7873 "p" 52
"5626" 3341 "m" 54
"5627" 6580 "c" 57
"5628" 1623 "b" 45
"5629" 7338 "e" 49
"5630" 1959 "k" 53
"5631" 4527 "h" 43
"5632" 7381 "l" 47
"5633" 4029 "a" 50
"5634" 4809 "m" 54
"5635" 9105 "w" 57
"5636" 4601 "u" 53
"5637" 7555 "c" 55
"5638" 2183 "i" 61
"5639" 5855 "h" 41
"5640" 4396 "f" 43
"5641" 7099 "w" 58
"5642" 9668 "u" 53
"5643" 3074 "q" 57
"5644" 8507 "g" 53
"5645" 1847 "e" 52
"5646" 3421 "q" 60
"5647" 9118 "s" 50
"5648" 6014 "r" 52
"5649" 8709 "v" 52
"5650" 3135 "p" 52
"5651" 9508 "o" 45
"5652" 3031 "h" 43
"5653" 3993 "h" 43
"5654" 1880 "f" 45
"5655" 3375 "e" 51
"5656" 8804 "e" 52
"5657" 9936 "a" 52
"5658" 9389 "c" 55
"5659" 770 "h" 44
"5660" 260 "o" 43
"5661" 3909 "d" 48
"5662" 3187 "l" 48
"5663" 2858 "o" 45
"5664" 8335 "o" 46
"5665" 577 "d" 46
"5666" 7921 "q" 58
"5667" 3485 "n" 58
"5668" 5561 "x" 49
"5669" 792 "h" 42
"5670" 2965 "h" 42
"5671" 7363 "k" 53
"5672" 3062 "j" 49
"5673" 9527 "s" 48
"5674" 1766 "x" 48
"5675" 9652 "i" 58
"5676" 180 "c" 56
"5677" 171 "l" 46
"5678" 5774 "v" 51
"5679" 3201 "g" 53
"5680" 1852 "i" 58
"5681" 5603 "q" 59
"5682" 7973 "o" 46
"5683" 4461 "h" 44
"5684" 252 "n" 58
"5685" 3880 "x" 49
"5686" 4674 "r" 51
"5687" 2380 "w" 57
"5688" 8749 "u" 54
"5689" 2533 "v" 51
"5690" 4278 "e" 51
"5691" 8488 "n" 60
"5692" 8328 "k" 49
"5693" 2688 "x" 47
"5694" 8668 "r" 50
"5695" 8472 "c" 57
"5696" 2963 "q" 58
"5697" 1667 "b" 46
"5698" 2238 "d" 45
"5699" 4353 "v" 51
"5700" 9193 "u" 55
"5701" 3259 "p" 50
"5702" 3021 "k" 52
"5703" 2923 "e" 50
"5704" 6700 "n" 57
"5705" 6247 "o" 45
"5706" 8985 "e" 53
"5707" 3487 "i" 60
"5708" 3657 "k" 53
"5709" 1881 "p" 51
"5710" 9672 "o" 45
"5711" 739 "w" 54
"5712" 7030 "m" 56
"5713" 1699 "h" 42
"5714" 9512 "v" 50
"5715" 150 "t" 47
"5716" 8227 "o" 46
"5717" 7523 "u" 53
"5718" 5720 "g" 52
"5719" 4139 "d" 47
"5720" 9734 "n" 57
"5721" 7015 "a" 50
"5722" 7803 "i" 58
"5723" 7655 "t" 47
"5724" 4935 "j" 50
"5725" 1331 "k" 51
"5726" 4677 "a" 52
"5727" 5475 "w" 58
"5728" 7899 "e" 52
"5729" 7805 "h" 43
"5730" 3506 "q" 58
"5731" 9563 "e" 51
"5732" 2527 "q" 59
"5733" 2920 "w" 58
"5734" 2832 "h" 41
"5735" 3209 "m" 55
"5736" 7993 "i" 59
"5737" 2278 "b" 47
"5738" 237 "w" 58
"5739" 8905 "g" 52
"5740" 9522 "q" 57
"5741" 2972 "i" 58
"5742" 8914 "p" 50
"5743" 5469 "m" 54
"5744" 6649 "v" 51
"5745" 9857 "o" 45
"5746" 1305 "h" 43
"5747" 7760 "i" 59
"5748" 4965 "r" 50
"5749" 1742 "q" 60
"5750" 2928 "o" 44
"5751" 1651 "r" 50
"5752" 7560 "h" 43
"5753" 4579 "o" 45
"5754" 8718 "x" 47
"5755" 2038 "v" 51
"5756" 2748 "l" 46
"5757" 1868 "j" 48
"5758" 9507 "c" 56
"5759" 2507 "s" 48
"5760" 4847 "s" 46
"5761" 3843 "d" 47
"5762" 7582 "o" 45
"5763" 8317 "m" 54
"5764" 7562 "c" 59
"5765" 5923 "g" 54
"5766" 5451 "g" 54
"5767" 3703 "i" 59
"5768" 1103 "v" 54
"5769" 7539 "u" 53
"5770" 6619 "u" 53
"5771" 5825 "o" 44
"5772" 9464 "f" 43
"5773" 2270 "t" 48
"5774" 5684 "v" 52
"5775" 9262 "m" 57
"5776" 140 "l" 47
"5777" 6029 "n" 58
"5778" 7565 "x" 48
"5779" 2352 "d" 47
"5780" 8244 "o" 45
"5781" 8493 "m" 56
"5782" 9099 "i" 60
"5783" 4111 "e" 53
"5784" 5178 "s" 47
"5785" 8583 "i" 60
"5786" 5228 "w" 57
"5787" 2853 "s" 48
"5788" 5605 "r" 52
"5789" 1264 "v" 52
"5790" 4711 "p" 53
"5791" 2284 "w" 57
"5792" 1993 "l" 45
"5793" 4365 "g" 55
"5794" 2819 "d" 47
"5795" 3627 "u" 54
"5796" 270 "s" 47
"5797" 9916 "v" 51
"5798" 5994 "d" 46
"5799" 8956 "d" 47
"5800" 2416 "n" 59
"5801" 6149 "h" 41
"5802" 3287 "i" 60
"5803" 9424 "u" 52
"5804" 2021 "j" 50
"5805" 2418 "i" 59
"5806" 9871 "o" 44
"5807" 2930 "l" 46
"5808" 382 "s" 46
"5809" 5758 "b" 47
"5810" 4758 "a" 53
"5811" 7593 "c" 55
"5812" 6678 "h" 40
"5813" 5429 "l" 47
"5814" 2433 "i" 61
"5815" 8989 "w" 56
"5816" 8768 "p" 53
"5817" 2736 "p" 52
"5818" 3862 "a" 53
"5819" 335 "e" 52
"5820" 3440 "f" 44
"5821" 8265 "v" 52
"5822" 3541 "d" 47
"5823" 1171 "u" 54
"5824" 8203 "u" 53
"5825" 8484 "e" 54
"5826" 5768 "b" 48
"5827" 5846 "e" 52
"5828" 6648 "i" 60
"5829" 5655 "t" 47
"5830" 4572 "w" 58
"5831" 6362 "f" 43
"5832" 5119 "f" 44
"5833" 5327 "g" 53
"5834" 7639 "h" 43
"5835" 9028 "i" 60
"5836" 3175 "a" 51
"5837" 8778 "w" 55
"5838" 2062 "n" 59
"5839" 3249 "r" 51
"5840" 6171 "u" 52
"5841" 655 "e" 51
"5842" 1318 "i" 59
"5843" 7798 "i" 58
"5844" 719 "s" 47
"5845" 1184 "x" 46
"5846" 5820 "d" 47
"5847" 4773 "r" 51
"5848" 4304 "o" 44
"5849" 7385 "o" 47
"5850" 3569 "s" 47
"5851" 894 "j" 50
"5852" 3070 "p" 53
"5853" 1614 "w" 56
"5854" 7336 "g" 51
"5855" 2070 "x" 49
"5856" 6681 "u" 54
"5857" 5509 "s" 47
"5858" 9636 "s" 48
"5859" 7493 "f" 43
"5860" 502 "h" 42
"5861" 8105 "p" 51
"5862" 8399 "i" 57
"5863" 7697 "c" 57
"5864" 2553 "i" 59
"5865" 9267 "k" 52
"5866" 4003 "b" 48
"5867" 1170 "n" 58
"5868" 8502 "h" 42
"5869" 3004 "g" 52
"5870" 2840 "f" 43
"5871" 7678 "s" 47
"5872" 7641 "m" 56
"5873" 7486 "g" 53
"5874" 5914 "b" 47
"5875" 6379 "d" 48
"5876" 1062 "d" 48
"5877" 2077 "a" 52
"5878" 3662 "s" 47
"5879" 69 "w" 57
"5880" 4541 "m" 56
"5881" 2502 "b" 47
"5882" 679 "c" 55
"5883" 1744 "d" 46
"5884" 2565 "n" 58
"5885" 768 "d" 46
"5886" 3929 "s" 49
"5887" 5094 "d" 46
"5888" 7723 "r" 52
"5889" 2302 "v" 50
"5890" 8438 "p" 53
"5891" 8219 "p" 53
"5892" 1759 "p" 52
"5893" 1948 "a" 53
"5894" 8192 "q" 58
"5895" 54 "d" 47
"5896" 8113 "c" 55
"5897" 4592 "q" 56
"5898" 9631 "h" 42
"5899" 7196 "w" 57
"5900" 6742 "s" 46
"5901" 3424 "o" 46
"5902" 2090 "u" 54
"5903" 1343 "q" 59
"5904" 2160 "j" 50
"5905" 873 "j" 51
"5906" 5593 "j" 50
"5907" 795 "m" 56
"5908" 9695 "h" 40
"5909" 972 "e" 52
"5910" 9006 "u" 51
"5911" 3417 "n" 59
"5912" 2762 "e" 52
"5913" 9866 "m" 56
"5914" 8951 "m" 54
"5915" 9766 "i" 60
"5916" 2665 "r" 52
"5917" 8155 "c" 58
"5918" 1404 "h" 42
"5919" 2166 "m" 55
"5920" 4405 "r" 53
"5921" 4984 "c" 56
"5922" 7677 "q" 58
"5923" 3429 "u" 53
"5924" 7473 "g" 52
"5925" 4485 "i" 59
"5926" 4858 "k" 53
"5927" 9431 "w" 56
"5928" 1445 "l" 46
"5929" 2812 "h" 42
"5930" 363 "f" 43
"5931" 2808 "d" 47
"5932" 9064 "d" 46
"5933" 3620 "i" 60
"5934" 1869 "g" 52
"5935" 96 "k" 52
"5936" 6049 "s" 48
"5937" 3200 "s" 48
"5938" 8435 "s" 47
"5939" 6908 "q" 60
"5940" 9325 "s" 46
"5941" 8722 "n" 59
"5942" 6425 "f" 44
"5943" 9907 "n" 56
"5944" 8190 "i" 58
"5945" 9532 "p" 52
"5946" 6018 "f" 44
"5947" 4543 "l" 48
"5948" 8331 "h" 43
"5949" 2438 "m" 55
"5950" 1537 "h" 44
"5951" 3311 "r" 50
"5952" 7461 "g" 54
"5953" 7755 "b" 46
"5954" 3552 "j" 50
"5955" 1656 "s" 48
"5956" 9688 "g" 52
"5957" 71 "t" 48
"5958" 9775 "d" 46
"5959" 4715 "v" 52
"5960" 4868 "v" 52
"5961" 935 "m" 54
"5962" 4423 "p" 53
"5963" 7920 "q" 57
"5964" 1679 "a" 53
"5965" 5647 "h" 43
"5966" 3520 "e" 52
"5967" 5357 "u" 52
"5968" 8263 "x" 49
"5969" 3297 "o" 47
"5970" 2128 "w" 57
"5971" 3983 "d" 48
"5972" 5254 "h" 42
"5973" 6172 "w" 57
"5974" 9947 "w" 57
"5975" 6635 "q" 59
"5976" 1098 "d" 46
"5977" 2147 "o" 46
"5978" 5938 "m" 55
"5979" 2273 "u" 51
"5980" 7816 "d" 48
"5981" 2562 "p" 51
"5982" 7370 "d" 48
"5983" 4854 "h" 42
"5984" 9351 "s" 47
"5985" 5271 "c" 54
"5986" 6827 "c" 56
"5987" 6315 "s" 48
"5988" 4131 "q" 58
"5989" 5461 "l" 46
"5990" 3125 "t" 48
"5991" 7645 "d" 45
"5992" 9923 "a" 52
"5993" 9585 "c" 56
"5994" 4357 "g" 53
"5995" 6397 "u" 52
"5996" 7618 "u" 52
"5997" 9261 "l" 47
"5998" 4831 "m" 54
"5999" 5086 "m" 56
"6000" 8950 "d" 47
"6001" 5321 "k" 52
"6002" 3080 "u" 52
"6003" 2760 "o" 45
"6004" 5659 "d" 47
"6005" 299 "s" 48
"6006" 3606 "e" 53
"6007" 531 "b" 44
"6008" 842 "e" 53
"6009" 8499 "f" 42
"6010" 4967 "m" 58
"6011" 2852 "b" 47
"6012" 3290 "d" 46
"6013" 8259 "b" 46
"6014" 2304 "k" 52
"6015" 1289 "w" 56
"6016" 5590 "c" 54
"6017" 4619 "h" 42
"6018" 3865 "v" 51
"6019" 6528 "d" 46
"6020" 6604 "w" 57
"6021" 2672 "t" 48
"6022" 7138 "k" 53
"6023" 417 "a" 52
"6024" 2651 "w" 58
"6025" 7088 "i" 59
"6026" 5330 "m" 55
"6027" 33 "w" 57
"6028" 9281 "u" 53
"6029" 1901 "g" 53
"6030" 7145 "i" 58
"6031" 7377 "a" 53
"6032" 9900 "e" 50
"6033" 8052 "p" 53
"6034" 918 "d" 46
"6035" 7653 "o" 46
"6036" 8594 "i" 59
"6037" 6664 "h" 42
"6038" 9518 "q" 57
"6039" 4685 "l" 45
"6040" 595 "h" 43
"6041" 982 "s" 48
"6042" 2066 "m" 56
"6043" 1658 "h" 43
"6044" 3715 "k" 50
"6045" 6085 "o" 47
"6046" 3293 "g" 54
"6047" 9659 "h" 43
"6048" 7342 "t" 47
"6049" 2586 "t" 48
"6050" 2185 "n" 58
"6051" 1379 "d" 46
"6052" 7650 "m" 56
"6053" 1795 "e" 52
"6054" 166 "q" 57
"6055" 2214 "n" 59
"6056" 4867 "n" 58
"6057" 4504 "d" 46
"6058" 5800 "w" 58
"6059" 9604 "j" 47
"6060" 7871 "w" 57
"6061" 5798 "g" 54
"6062" 1175 "w" 56
"6063" 6249 "q" 58
"6064" 7574 "f" 44
"6065" 156 "q" 58
"6066" 5240 "e" 52
"6067" 2283 "b" 46
"6068" 2033 "g" 52
"6069" 6989 "v" 49
"6070" 4609 "a" 50
"6071" 2650 "b" 47
"6072" 4290 "w" 56
"6073" 9897 "c" 55
"6074" 5660 "q" 59
"6075" 5138 "i" 58
"6076" 6239 "n" 59
"6077" 4199 "n" 59
"6078" 7841 "x" 49
"6079" 7806 "i" 59
"6080" 6859 "x" 49
"6081" 338 "c" 56
"6082" 9663 "s" 47
"6083" 4964 "a" 53
"6084" 8349 "g" 55
"6085" 8557 "k" 53
"6086" 6367 "e" 52
"6087" 3409 "t" 47
"6088" 8909 "j" 48
"6089" 9336 "g" 54
"6090" 5165 "k" 51
"6091" 7143 "i" 58
"6092" 5573 "d" 45
"6093" 5436 "v" 53
"6094" 8919 "i" 59
"6095" 938 "i" 62
"6096" 1378 "s" 48
"6097" 3116 "k" 51
"6098" 9758 "r" 49
"6099" 9264 "w" 59
"6100" 7938 "a" 52
"6101" 2609 "u" 53
"6102" 4319 "w" 57
"6103" 7217 "u" 54
"6104" 3863 "g" 54
"6105" 344 "i" 59
"6106" 9873 "r" 51
"6107" 283 "k" 53
"6108" 5206 "s" 49
"6109" 4347 "m" 55
"6110" 7511 "u" 51
"6111" 4982 "s" 49
"6112" 8730 "f" 45
"6113" 7888 "s" 49
"6114" 8074 "h" 41
"6115" 9756 "i" 59
"6116" 9867 "c" 58
"6117" 6915 "v" 53
"6118" 4380 "a" 55
"6119" 917 "c" 56
"6120" 2939 "g" 54
"6121" 4416 "p" 53
"6122" 2619 "u" 53
