"stand.id" "region" "number.trees"
"5092" 559 "j" 49
"5093" 5524 "c" 48
"5094" 5449 "a" 44
"5095" 8560 "h" 52
"5096" 4629 "f" 52
"5097" 9566 "f" 50
"5098" 786 "j" 50
"5099" 5277 "c" 45
"5100" 2568 "c" 48
"5101" 5242 "g" 51
"5102" 3648 "f" 49
"5103" 4033 "j" 48
"5104" 9717 "a" 44
"5105" 8622 "a" 46
"5106" 3073 "g" 51
"5107" 3219 "i" 46
"5108" 6570 "h" 53
"5109" 641 "f" 48
"5110" 6972 "j" 53
"5111" 1364 "d" 50
"5112" 8881 "c" 49
"5113" 6554 "a" 44
"5114" 5135 "b" 45
"5115" 3359 "b" 43
"5116" 8582 "i" 46
"5117" 1746 "e" 48
"5118" 7353 "f" 51
"5119" 1792 "j" 49
"5120" 2231 "b" 45
"5121" 1909 "e" 50
"5122" 2538 "a" 45
"5123" 9106 "a" 44
"5124" 3034 "i" 48
"5125" 6288 "j" 49
"5126" 2784 "d" 52
"5127" 3716 "g" 52
"5128" 4983 "b" 45
"5129" 3773 "e" 51
"5130" 7237 "j" 51
"5131" 2932 "g" 52
"5132" 8969 "g" 52
"5133" 1257 "i" 46
"5134" 5651 "j" 50
"5135" 1939 "b" 44
"5136" 4751 "a" 45
"5137" 2042 "c" 46
"5138" 2570 "i" 48
"5139" 3777 "b" 45
"5140" 1672 "h" 53
"5141" 308 "h" 53
"5142" 5315 "f" 51
"5143" 4693 "a" 45
"5144" 8992 "d" 49
"5145" 7479 "f" 52
"5146" 6079 "j" 51
"5147" 3102 "h" 52
"5148" 2055 "f" 52
"5149" 8520 "b" 46
"5150" 5780 "f" 52
"5151" 8887 "a" 44
"5152" 7762 "j" 48
"5153" 2071 "b" 45
"5154" 8422 "a" 46
"5155" 7614 "c" 48
"5156" 1008 "b" 46
"5157" 6307 "b" 45
"5158" 3495 "a" 45
"5159" 5302 "h" 53
"5160" 8602 "f" 52
"5161" 4451 "c" 49
"5162" 4497 "i" 45
"5163" 6616 "j" 51
"5164" 6633 "c" 47
"5165" 3003 "g" 53
"5166" 5183 "c" 49
"5167" 1457 "g" 52
"5168" 6916 "g" 52
"5169" 2896 "a" 45
"5170" 61 "b" 47
"5171" 4076 "a" 45
"5172" 8339 "g" 51
"5173" 8968 "h" 55
"5174" 4206 "g" 50
"5175" 5114 "f" 53
"5176" 8115 "e" 48
"5177" 8765 "c" 46
"5178" 1585 "c" 47
"5179" 9312 "c" 49
"5180" 2906 "e" 49
"5181" 4330 "c" 49
"5182" 6258 "g" 51
"5183" 5903 "j" 51
"5184" 808 "c" 47
"5185" 940 "e" 50
"5186" 4990 "e" 51
"5187" 2532 "f" 52
"5188" 1978 "d" 51
"5189" 8899 "g" 50
"5190" 310 "f" 51
"5191" 1790 "j" 49
"5192" 437 "c" 47
"5193" 5630 "g" 51
"5194" 7682 "a" 45
"5195" 242 "j" 50
"5196" 8474 "d" 49
"5197" 5532 "j" 49
"5198" 4179 "j" 52
"5199" 2431 "i" 46
"5200" 2379 "j" 50
"5201" 2583 "d" 52
"5202" 7519 "i" 48
"5203" 5831 "h" 53
"5204" 9459 "e" 51
"5205" 5305 "i" 47
"5206" 9934 "f" 51
"5207" 4163 "d" 50
"5208" 2460 "b" 45
"5209" 5380 "c" 48
"5210" 7157 "f" 50
"5211" 94 "b" 47
"5212" 5765 "g" 52
"5213" 6309 "f" 53
"5214" 2712 "b" 47
"5215" 8394 "f" 51
"5216" 9235 "d" 51
"5217" 8607 "f" 51
"5218" 9250 "g" 52
"5219" 6574 "j" 50
"5220" 5609 "c" 49
"5221" 3486 "f" 52
"5222" 2362 "h" 50
"5223" 9630 "c" 48
"5224" 1545 "i" 49
"5225" 3064 "g" 52
"5226" 3999 "f" 51
"5227" 8993 "h" 52
"5228" 3599 "e" 51
"5229" 8858 "d" 50
"5230" 637 "a" 46
"5231" 3659 "i" 47
"5232" 9929 "f" 48
"5233" 7213 "e" 51
"5234" 3730 "a" 46
"5235" 6815 "h" 52
"5236" 556 "b" 46
"5237" 1801 "g" 51
"5238" 1917 "f" 53
"5239" 3823 "j" 49
"5240" 4528 "c" 48
"5241" 4035 "i" 49
"5242" 7505 "c" 48
"5243" 2970 "f" 50
"5244" 5636 "c" 47
"5245" 5257 "d" 49
"5246" 4568 "f" 51
"5247" 8449 "d" 49
"5248" 2617 "c" 48
"5249" 1703 "j" 50
"5250" 5485 "h" 53
"5251" 6987 "f" 50
"5252" 7708 "a" 46
"5253" 9369 "i" 47
"5254" 2392 "h" 53
"5255" 5011 "a" 45
"5256" 5370 "e" 49
"5257" 8574 "j" 51
"5258" 1409 "d" 51
"5259" 6722 "a" 44
"5260" 6458 "b" 46
"5261" 8943 "j" 50
"5262" 2282 "j" 52
"5263" 528 "f" 51
"5264" 1359 "c" 45
"5265" 6339 "j" 49
"5266" 5371 "a" 43
"5267" 5661 "i" 47
"5268" 1225 "b" 46
"5269" 8501 "i" 48
"5270" 6388 "j" 51
"5271" 7817 "g" 51
"5272" 869 "d" 50
"5273" 7718 "b" 46
"5274" 9058 "e" 50
"5275" 8764 "j" 49
"5276" 1657 "e" 51
"5277" 2037 "i" 49
"5278" 1306 "e" 48
"5279" 882 "c" 49
"5280" 2126 "e" 49
"5281" 2829 "j" 51
"5282" 1485 "g" 52
"5283" 2111 "c" 50
"5284" 4494 "d" 51
"5285" 8253 "g" 50
"5286" 8100 "e" 50
"5287" 3043 "h" 52
"5288" 5106 "e" 51
"5289" 6736 "f" 52
"5290" 2915 "b" 45
"5291" 7068 "j" 51
"5292" 8853 "f" 52
"5293" 2528 "i" 49
"5294" 4094 "i" 47
"5295" 7276 "b" 45
"5296" 1780 "a" 46
"5297" 3762 "e" 49
"5298" 3740 "c" 47
"5299" 4071 "j" 51
"5300" 4137 "f" 51
"5301" 7702 "b" 45
"5302" 5670 "i" 48
"5303" 2421 "a" 44
"5304" 2281 "b" 44
"5305" 4753 "c" 49
"5306" 6026 "a" 45
"5307" 2151 "b" 47
"5308" 4183 "f" 52
"5309" 695 "a" 44
"5310" 9915 "d" 50
"5311" 8518 "c" 47
"5312" 7558 "b" 44
"5313" 8278 "b" 46
"5314" 9746 "j" 49
"5315" 8848 "d" 50
"5316" 3806 "f" 51
"5317" 6105 "g" 52
"5318" 8180 "j" 50
"5319" 8470 "d" 51
"5320" 240 "i" 47
"5321" 7833 "j" 49
"5322" 2153 "e" 51
"5323" 3534 "g" 52
"5324" 5078 "c" 50
"5325" 7617 "d" 50
"5326" 8031 "a" 43
"5327" 6158 "f" 51
"5328" 7729 "g" 53
"5329" 9956 "c" 48
"5330" 2842 "i" 48
"5331" 2301 "j" 50
"5332" 7395 "j" 52
"5333" 2125 "i" 48
"5334" 2127 "j" 51
"5335" 1752 "g" 52
"5336" 2121 "j" 49
"5337" 2052 "f" 51
"5338" 9647 "a" 45
"5339" 3179 "e" 50
"5340" 2006 "d" 50
"5341" 6050 "f" 51
"5342" 1403 "d" 50
"5343" 3026 "c" 48
"5344" 1922 "j" 49
"5345" 423 "j" 50
"5346" 1351 "c" 49
"5347" 6352 "j" 51
"5348" 1538 "e" 50
"5349" 8812 "g" 51
"5350" 8015 "a" 46
"5351" 1296 "e" 49
"5352" 4489 "f" 52
"5353" 4979 "c" 49
"5354" 3370 "g" 52
"5355" 3681 "e" 48
"5356" 5471 "c" 48
"5357" 1484 "j" 52
"5358" 4444 "d" 51
"5359" 7785 "a" 45
"5360" 864 "c" 48
"5361" 1772 "g" 52
"5362" 3326 "h" 52
"5363" 8196 "i" 48
"5364" 722 "c" 47
"5365" 7544 "h" 53
"5366" 7350 "g" 51
"5367" 4766 "e" 49
"5368" 7096 "j" 50
"5369" 2938 "e" 50
"5370" 1333 "g" 52
"5371" 1887 "c" 49
"5372" 6490 "g" 52
"5373" 6231 "g" 51
"5374" 7283 "j" 50
"5375" 3935 "a" 44
"5376" 7080 "d" 49
"5377" 5738 "g" 51
"5378" 1075 "e" 50
"5379" 9146 "c" 49
"5380" 2240 "d" 52
"5381" 5785 "g" 52
"5382" 3877 "g" 52
"5383" 5762 "j" 50
"5384" 144 "d" 52
"5385" 5547 "c" 48
"5386" 8750 "h" 53
"5387" 8370 "c" 49
"5388" 9004 "g" 52
"5389" 5993 "a" 46
"5390" 9296 "a" 45
"5391" 9342 "b" 46
"5392" 5683 "b" 46
"5393" 5493 "j" 50
"5394" 727 "c" 49
"5395" 5893 "a" 45
"5396" 9502 "b" 45
"5397" 8920 "h" 52
"5398" 4271 "e" 51
"5399" 5422 "h" 52
"5400" 8719 "j" 51
"5401" 9589 "j" 51
"5402" 9782 "b" 45
"5403" 3076 "j" 49
"5404" 4477 "b" 45
"5405" 2947 "a" 46
"5406" 3153 "j" 50
"5407" 3581 "h" 52
"5408" 8002 "e" 50
"5409" 9978 "c" 49
"5410" 6689 "c" 47
"5411" 6268 "j" 50
"5412" 1633 "b" 44
"5413" 4776 "b" 45
"5414" 3561 "d" 51
"5415" 852 "j" 51
"5416" 9111 "e" 50
"5417" 1159 "a" 44
"5418" 5789 "h" 55
"5419" 5998 "i" 47
"5420" 819 "f" 51
"5421" 3108 "i" 48
"5422" 2094 "g" 51
"5423" 8463 "i" 48
"5424" 524 "j" 49
"5425" 7867 "j" 50
"5426" 6466 "b" 46
"5427" 1275 "g" 52
"5428" 8460 "j" 51
"5429" 9538 "f" 52
"5430" 3434 "a" 45
"5431" 1850 "i" 47
"5432" 2497 "i" 46
"5433" 6953 "f" 50
"5434" 7071 "f" 51
"5435" 3158 "b" 45
"5436" 6582 "i" 49
"5437" 7471 "g" 52
"5438" 449 "f" 51
"5439" 7337 "a" 47
"5440" 6302 "h" 53
"5441" 1250 "j" 50
"5442" 2699 "c" 48
"5443" 3464 "h" 51
"5444" 3673 "h" 54
"5445" 404 "c" 49
"5446" 7631 "j" 51
"5447" 7966 "i" 48
"5448" 5919 "g" 52
"5449" 5105 "j" 52
"5450" 2641 "f" 53
"5451" 6965 "b" 45
"5452" 13 "e" 49
"5453" 9771 "j" 50
"5454" 1989 "d" 51
"5455" 5583 "f" 51
"5456" 9567 "a" 44
"5457" 6677 "d" 49
"5458" 5901 "f" 52
"5459" 9912 "a" 47
"5460" 572 "a" 45
"5461" 3281 "b" 43
"5462" 7542 "a" 46
"5463" 4233 "i" 48
"5464" 2310 "i" 48
"5465" 2241 "i" 50
"5466" 5374 "f" 51
"5467" 6629 "d" 51
"5468" 1826 "j" 50
"5469" 4823 "i" 49
"5470" 6551 "e" 50
"5471" 4236 "f" 50
"5472" 760 "g" 53
"5473" 6879 "f" 51
"5474" 7175 "c" 47
"5475" 2561 "j" 50
"5476" 5477 "h" 54
"5477" 5860 "a" 46
"5478" 1980 "i" 47
"5479" 2871 "a" 46
"5480" 1239 "j" 51
"5481" 5606 "f" 50
"5482" 1966 "a" 45
"5483" 8159 "j" 51
"5484" 6575 "d" 50
"5485" 8937 "c" 47
"5486" 9950 "a" 44
"5487" 2059 "a" 47
"5488" 5355 "b" 46
"5489" 9539 "j" 52
"5490" 2192 "a" 43
"5491" 7658 "e" 51
"5492" 1559 "d" 50
"5493" 5968 "b" 45
"5494" 7685 "e" 50
"5495" 31 "j" 52
"5496" 9940 "f" 50
"5497" 8389 "a" 46
"5498" 6096 "j" 49
"5499" 4105 "b" 44
"5500" 8224 "d" 52
"5501" 4002 "e" 50
"5502" 281 "b" 44
"5503" 8236 "i" 47
"5504" 3157 "b" 45
"5505" 8552 "d" 51
"5506" 1611 "h" 53
"5507" 272 "j" 50
"5508" 3381 "h" 52
"5509" 9083 "h" 52
"5510" 6123 "j" 51
"5511" 3236 "a" 42
"5512" 447 "c" 48
"5513" 6187 "g" 52
"5514" 8342 "d" 51
"5515" 5097 "d" 50
"5516" 520 "i" 46
"5517" 1168 "e" 53
"5518" 4067 "a" 46
"5519" 3501 "i" 47
"5520" 2895 "d" 51
"5521" 2332 "c" 49
"5522" 4252 "c" 50
"5523" 7626 "j" 52
"5524" 5841 "f" 50
"5525" 8796 "e" 50
"5526" 6647 "c" 46
"5527" 8023 "f" 52
"5528" 368 "d" 51
"5529" 5719 "i" 48
"5530" 4028 "c" 47
"5531" 2520 "e" 49
"5532" 1216 "e" 49
"5533" 3792 "h" 53
"5534" 731 "b" 46
"5535" 7203 "i" 47
"5536" 5904 "j" 49
"5537" 8266 "j" 51
"5538" 8663 "j" 50
"5539" 2451 "c" 48
"5540" 8415 "d" 50
"5541" 3772 "g" 53
"5542" 8483 "j" 50
"5543" 2300 "d" 50
"5544" 1454 "j" 50
"5545" 3586 "b" 44
"5546" 5232 "h" 51
"5547" 9921 "j" 51
"5548" 1619 "c" 49
"5549" 6883 "e" 50
"5550" 1968 "f" 50
"5551" 6749 "d" 51
"5552" 8149 "j" 50
"5553" 3335 "f" 51
"5554" 2637 "g" 50
"5555" 3161 "f" 53
"5556" 7284 "e" 50
"5557" 1543 "f" 50
"5558" 7951 "h" 54
"5559" 4972 "e" 50
"5560" 257 "h" 52
"5561" 6009 "g" 52
"5562" 2604 "a" 46
"5563" 3344 "a" 45
"5564" 6449 "c" 49
"5565" 3621 "i" 48
"5566" 3787 "j" 50
"5567" 3023 "f" 52
"5568" 5398 "c" 47
"5569" 7174 "i" 48
"5570" 2202 "d" 51
"5571" 3677 "g" 52
"5572" 2950 "e" 48
"5573" 8132 "e" 50
"5574" 6631 "f" 49
"5575" 5540 "j" 48
"5576" 5530 "i" 49
"5577" 6867 "j" 49
"5578" 3914 "a" 46
"5579" 9834 "a" 45
"5580" 9552 "b" 46
"5581" 6394 "f" 50
"5582" 7827 "f" 52
"5583" 2398 "f" 53
"5584" 1681 "a" 47
"5585" 6638 "h" 51
"5586" 4288 "g" 50
"5587" 4909 "j" 50
"5588" 7302 "f" 50
"5589" 1226 "i" 47
"5590" 2368 "d" 51
"5591" 6137 "c" 48
"5592" 4801 "f" 49
"5593" 7915 "h" 52
"5594" 5414 "c" 48
"5595" 4379 "e" 51
"5596" 3960 "d" 50
"5597" 8178 "i" 47
"5598" 3712 "e" 49
"5599" 5621 "g" 51
"5600" 41 "b" 47
"5601" 1721 "d" 52
"5602" 9487 "h" 53
"5603" 8783 "i" 48
"5604" 6991 "d" 50
"5605" 5929 "b" 44
"5606" 3408 "e" 48
"5607" 4936 "d" 51
"5608" 9367 "f" 53
"5609" 2838 "e" 50
"5610" 3339 "c" 47
"5611" 3986 "c" 49
"5612" 8400 "f" 51
"5613" 4690 "c" 48
"5614" 2643 "j" 50
"5615" 3803 "i" 47
"5616" 6008 "c" 46
"5617" 1092 "a" 45
"5618" 6218 "d" 52
"5619" 1180 "d" 49
"5620" 6686 "d" 51
"5621" 1776 "h" 52
"5622" 3345 "i" 47
"5623" 436 "i" 48
"5624" 9504 "j" 50
"5625" 7873 "b" 46
"5626" 3341 "j" 51
"5627" 6580 "b" 44
"5628" 1623 "h" 53
"5629" 7338 "c" 47
"5630" 1959 "c" 48
"5631" 4527 "i" 49
"5632" 7381 "j" 50
"5633" 4029 "h" 52
"5634" 4809 "g" 50
"5635" 9105 "a" 46
"5636" 4601 "f" 51
"5637" 7555 "e" 50
"5638" 2183 "a" 45
"5639" 5855 "i" 49
"5640" 4396 "f" 50
"5641" 7099 "h" 53
"5642" 9668 "i" 48
"5643" 3074 "f" 53
"5644" 8507 "c" 47
"5645" 1847 "h" 51
"5646" 3421 "i" 49
"5647" 9118 "h" 53
"5648" 6014 "i" 47
"5649" 8709 "i" 47
"5650" 3135 "a" 47
"5651" 9508 "c" 47
"5652" 3031 "i" 48
"5653" 3993 "f" 50
"5654" 1880 "g" 52
"5655" 3375 "i" 47
"5656" 8804 "c" 48
"5657" 9936 "f" 52
"5658" 9389 "g" 50
"5659" 770 "a" 46
"5660" 260 "a" 45
"5661" 3909 "g" 51
"5662" 3187 "g" 52
"5663" 2858 "i" 47
"5664" 8335 "a" 46
"5665" 577 "a" 45
"5666" 7921 "i" 48
"5667" 3485 "g" 52
"5668" 5561 "f" 51
"5669" 792 "i" 48
"5670" 2965 "d" 50
"5671" 7363 "i" 47
"5672" 3062 "b" 44
"5673" 9527 "g" 50
"5674" 1766 "a" 46
"5675" 9652 "i" 47
"5676" 180 "j" 50
"5677" 171 "b" 47
"5678" 5774 "g" 51
"5679" 3201 "h" 53
"5680" 1852 "g" 52
"5681" 5603 "c" 49
"5682" 7973 "f" 51
"5683" 4461 "g" 52
"5684" 252 "f" 51
"5685" 3880 "e" 50
"5686" 4674 "a" 46
"5687" 2380 "g" 51
"5688" 8749 "e" 49
"5689" 2533 "e" 49
"5690" 4278 "i" 49
"5691" 8488 "d" 51
"5692" 8328 "d" 52
"5693" 2688 "a" 45
"5694" 8668 "e" 50
"5695" 8472 "d" 50
"5696" 2963 "d" 52
"5697" 1667 "h" 53
"5698" 2238 "j" 50
"5699" 4353 "h" 54
"5700" 9193 "h" 51
"5701" 3259 "c" 49
"5702" 3021 "f" 51
"5703" 2923 "d" 49
"5704" 6700 "i" 46
"5705" 6247 "i" 48
"5706" 8985 "f" 52
"5707" 3487 "i" 48
"5708" 3657 "e" 50
"5709" 1881 "d" 52
"5710" 9672 "a" 45
"5711" 739 "a" 46
"5712" 7030 "a" 47
"5713" 1699 "c" 48
"5714" 9512 "d" 50
"5715" 150 "a" 44
"5716" 8227 "e" 51
"5717" 7523 "d" 49
"5718" 5720 "c" 47
"5719" 4139 "j" 51
"5720" 9734 "e" 49
"5721" 7015 "a" 45
"5722" 7803 "j" 51
"5723" 7655 "g" 52
"5724" 4935 "i" 48
"5725" 1331 "g" 54
"5726" 4677 "f" 52
"5727" 5475 "c" 47
"5728" 7899 "e" 50
"5729" 7805 "a" 44
"5730" 3506 "i" 46
"5731" 9563 "f" 52
"5732" 2527 "e" 49
"5733" 2920 "g" 51
"5734" 2832 "g" 50
"5735" 3209 "h" 53
"5736" 7993 "d" 50
"5737" 2278 "b" 45
"5738" 237 "d" 51
"5739" 8905 "c" 48
"5740" 9522 "j" 50
"5741" 2972 "a" 44
"5742" 8914 "e" 51
"5743" 5469 "a" 46
"5744" 6649 "i" 48
"5745" 9857 "c" 48
"5746" 1305 "a" 46
"5747" 7760 "h" 50
"5748" 4965 "b" 46
"5749" 1742 "i" 46
"5750" 2928 "g" 53
"5751" 1651 "h" 54
"5752" 7560 "g" 52
"5753" 4579 "j" 49
"5754" 8718 "b" 46
"5755" 2038 "g" 52
"5756" 2748 "g" 50
"5757" 1868 "h" 53
"5758" 9507 "f" 52
"5759" 2507 "a" 43
"5760" 4847 "j" 51
"5761" 3843 "h" 54
"5762" 7582 "b" 44
"5763" 8317 "g" 53
"5764" 7562 "e" 49
"5765" 5923 "b" 45
"5766" 5451 "d" 51
"5767" 3703 "d" 51
"5768" 1103 "e" 52
"5769" 7539 "g" 51
"5770" 6619 "b" 46
"5771" 5825 "c" 48
"5772" 9464 "d" 50
"5773" 2270 "j" 49
"5774" 5684 "e" 50
"5775" 9262 "j" 52
"5776" 140 "b" 45
"5777" 6029 "j" 51
"5778" 7565 "a" 44
"5779" 2352 "i" 48
"5780" 8244 "i" 48
"5781" 8493 "g" 52
"5782" 9099 "i" 49
"5783" 4111 "j" 49
"5784" 5178 "d" 49
"5785" 8583 "j" 49
"5786" 5228 "g" 51
"5787" 2853 "b" 43
"5788" 5605 "a" 43
"5789" 1264 "g" 52
"5790" 4711 "f" 52
"5791" 2284 "f" 52
"5792" 1993 "g" 51
"5793" 4365 "g" 52
"5794" 2819 "d" 50
"5795" 3627 "f" 52
"5796" 270 "h" 53
"5797" 9916 "d" 51
"5798" 5994 "f" 53
"5799" 8956 "h" 53
"5800" 2416 "j" 51
"5801" 6149 "d" 49
"5802" 3287 "b" 46
"5803" 9424 "f" 51
"5804" 2021 "g" 52
"5805" 2418 "g" 50
"5806" 9871 "j" 51
"5807" 2930 "a" 48
"5808" 382 "j" 50
"5809" 5758 "h" 51
"5810" 4758 "a" 47
"5811" 7593 "j" 49
"5812" 6678 "c" 48
"5813" 5429 "d" 50
"5814" 2433 "b" 46
"5815" 8989 "a" 45
"5816" 8768 "c" 49
"5817" 2736 "a" 45
"5818" 3862 "a" 45
"5819" 335 "j" 51
"5820" 3440 "e" 50
"5821" 8265 "b" 44
"5822" 3541 "b" 44
"5823" 1171 "a" 45
"5824" 8203 "j" 50
"5825" 8484 "a" 45
"5826" 5768 "i" 47
"5827" 5846 "b" 44
"5828" 6648 "e" 50
"5829" 5655 "i" 47
"5830" 4572 "d" 50
"5831" 6362 "c" 49
"5832" 5119 "j" 49
"5833" 5327 "h" 51
"5834" 7639 "b" 45
"5835" 9028 "e" 49
"5836" 3175 "i" 48
"5837" 8778 "h" 53
"5838" 2062 "c" 47
"5839" 3249 "g" 52
"5840" 6171 "e" 51
"5841" 655 "h" 53
"5842" 1318 "f" 51
"5843" 7798 "e" 49
"5844" 719 "j" 50
"5845" 1184 "j" 51
"5846" 5820 "b" 46
"5847" 4773 "f" 52
"5848" 4304 "j" 49
"5849" 7385 "d" 51
"5850" 3569 "h" 53
"5851" 894 "c" 49
"5852" 3070 "f" 51
"5853" 1614 "d" 52
"5854" 7336 "e" 50
"5855" 2070 "e" 51
"5856" 6681 "c" 48
"5857" 5509 "g" 52
"5858" 9636 "f" 51
"5859" 7493 "e" 51
"5860" 502 "h" 52
"5861" 8105 "h" 53
"5862" 8399 "a" 45
"5863" 7697 "f" 51
"5864" 2553 "h" 53
"5865" 9267 "f" 50
"5866" 4003 "b" 45
"5867" 1170 "c" 48
"5868" 8502 "f" 50
"5869" 3004 "g" 52
"5870" 2840 "e" 48
"5871" 7678 "g" 51
"5872" 7641 "i" 47
"5873" 7486 "b" 44
"5874" 5914 "i" 48
"5875" 6379 "e" 50
"5876" 1062 "f" 50
"5877" 2077 "d" 50
"5878" 3662 "j" 50
"5879" 69 "e" 51
"5880" 4541 "e" 52
"5881" 2502 "h" 52
"5882" 679 "i" 48
"5883" 1744 "g" 50
"5884" 2565 "d" 49
"5885" 768 "c" 49
"5886" 3929 "d" 50
"5887" 5094 "h" 50
"5888" 7723 "b" 47
"5889" 2302 "i" 46
"5890" 8438 "a" 46
"5891" 8219 "i" 48
"5892" 1759 "h" 55
"5893" 1948 "e" 48
"5894" 8192 "h" 54
"5895" 54 "b" 43
"5896" 8113 "e" 50
"5897" 4592 "a" 46
"5898" 9631 "h" 52
"5899" 7196 "i" 46
"5900" 6742 "b" 46
"5901" 3424 "a" 47
"5902" 2090 "g" 51
"5903" 1343 "f" 51
"5904" 2160 "a" 46
"5905" 873 "d" 52
"5906" 5593 "g" 54
"5907" 795 "e" 51
"5908" 9695 "c" 49
"5909" 972 "b" 45
"5910" 9006 "g" 51
"5911" 3417 "e" 49
"5912" 2762 "c" 48
"5913" 9866 "e" 49
"5914" 8951 "h" 53
"5915" 9766 "i" 47
"5916" 2665 "g" 53
"5917" 8155 "g" 52
"5918" 1404 "b" 45
"5919" 2166 "f" 52
"5920" 4405 "e" 49
"5921" 4984 "d" 51
"5922" 7677 "e" 51
"5923" 3429 "j" 51
"5924" 7473 "e" 50
"5925" 4485 "a" 44
"5926" 4858 "j" 52
"5927" 9431 "h" 53
"5928" 1445 "f" 51
"5929" 2812 "f" 52
"5930" 363 "d" 49
"5931" 2808 "h" 52
"5932" 9064 "f" 52
"5933" 3620 "g" 53
"5934" 1869 "j" 50
"5935" 96 "h" 55
"5936" 6049 "c" 47
"5937" 3200 "b" 46
"5938" 8435 "g" 51
"5939" 6908 "a" 44
"5940" 9325 "j" 50
"5941" 8722 "h" 53
"5942" 6425 "c" 50
"5943" 9907 "h" 53
"5944" 8190 "d" 51
"5945" 9532 "c" 46
"5946" 6018 "a" 44
"5947" 4543 "e" 50
"5948" 8331 "j" 52
"5949" 2438 "h" 52
"5950" 1537 "h" 53
"5951" 3311 "h" 54
"5952" 7461 "a" 46
"5953" 7755 "a" 46
"5954" 3552 "a" 45
"5955" 1656 "h" 52
"5956" 9688 "c" 48
"5957" 71 "c" 48
"5958" 9775 "i" 48
"5959" 4715 "g" 51
"5960" 4868 "f" 51
"5961" 935 "a" 44
"5962" 4423 "c" 49
"5963" 7920 "h" 52
"5964" 1679 "i" 48
"5965" 5647 "e" 51
"5966" 3520 "i" 47
"5967" 5357 "a" 42
"5968" 8263 "f" 52
"5969" 3297 "h" 55
"5970" 2128 "b" 45
"5971" 3983 "d" 50
"5972" 5254 "j" 51
"5973" 6172 "d" 49
"5974" 9947 "c" 48
"5975" 6635 "b" 46
"5976" 1098 "e" 51
"5977" 2147 "j" 49
"5978" 5938 "b" 46
"5979" 2273 "d" 50
"5980" 7816 "h" 52
"5981" 2562 "d" 49
"5982" 7370 "d" 50
"5983" 4854 "b" 44
"5984" 9351 "e" 50
"5985" 5271 "d" 51
"5986" 6827 "h" 53
"5987" 6315 "b" 46
"5988" 4131 "c" 49
"5989" 5461 "c" 46
"5990" 3125 "g" 51
"5991" 7645 "a" 44
"5992" 9923 "a" 46
"5993" 9585 "j" 50
"5994" 4357 "f" 50
"5995" 6397 "i" 49
"5996" 7618 "c" 48
"5997" 9261 "a" 46
"5998" 4831 "a" 45
"5999" 5086 "d" 51
"6000" 8950 "a" 45
"6001" 5321 "f" 51
"6002" 3080 "j" 50
"6003" 2760 "j" 50
"6004" 5659 "c" 48
"6005" 299 "a" 47
"6006" 3606 "a" 45
"6007" 531 "f" 50
"6008" 842 "j" 51
"6009" 8499 "f" 51
"6010" 4967 "a" 43
"6011" 2852 "j" 52
"6012" 3290 "e" 49
"6013" 8259 "d" 50
"6014" 2304 "i" 48
"6015" 1289 "b" 47
"6016" 5590 "h" 51
"6017" 4619 "e" 50
"6018" 3865 "h" 53
"6019" 6528 "c" 48
"6020" 6604 "d" 49
"6021" 2672 "b" 43
"6022" 7138 "j" 49
"6023" 417 "h" 52
"6024" 2651 "e" 50
"6025" 7088 "e" 51
"6026" 5330 "g" 52
"6027" 33 "h" 51
"6028" 9281 "e" 48
"6029" 1901 "f" 50
"6030" 7145 "d" 52
"6031" 7377 "b" 46
"6032" 9900 "i" 48
"6033" 8052 "g" 53
"6034" 918 "h" 51
"6035" 7653 "e" 51
"6036" 8594 "a" 45
"6037" 6664 "f" 51
"6038" 9518 "g" 51
"6039" 4685 "h" 53
"6040" 595 "c" 48
"6041" 982 "e" 49
"6042" 2066 "e" 51
"6043" 1658 "e" 52
"6044" 3715 "j" 49
"6045" 6085 "f" 51
"6046" 3293 "f" 49
"6047" 9659 "b" 44
"6048" 7342 "h" 52
"6049" 2586 "g" 51
"6050" 2185 "c" 48
"6051" 1379 "e" 52
"6052" 7650 "h" 53
"6053" 1795 "j" 49
"6054" 166 "d" 52
"6055" 2214 "b" 46
"6056" 4867 "g" 52
"6057" 4504 "b" 45
"6058" 5800 "h" 52
"6059" 9604 "c" 46
"6060" 7871 "a" 44
"6061" 5798 "e" 51
"6062" 1175 "d" 50
"6063" 6249 "b" 44
"6064" 7574 "d" 48
"6065" 156 "f" 50
"6066" 5240 "e" 48
"6067" 2283 "h" 53
"6068" 2033 "g" 51
"6069" 6989 "g" 51
"6070" 4609 "e" 50
"6071" 2650 "j" 49
"6072" 4290 "e" 49
"6073" 9897 "b" 47
"6074" 5660 "e" 49
"6075" 5138 "i" 49
"6076" 6239 "a" 46
"6077" 4199 "f" 51
"6078" 7841 "i" 49
"6079" 7806 "a" 46
"6080" 6859 "c" 48
"6081" 338 "c" 47
"6082" 9663 "c" 48
"6083" 4964 "i" 47
"6084" 8349 "e" 50
"6085" 8557 "b" 45
"6086" 6367 "h" 52
"6087" 3409 "i" 48
"6088" 8909 "f" 53
"6089" 9336 "i" 47
"6090" 5165 "d" 51
"6091" 7143 "d" 50
"6092" 5573 "e" 50
"6093" 5436 "c" 50
"6094" 8919 "a" 44
"6095" 938 "g" 52
